date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:37:02	20714/20714	---M-Z	200	added ('OK')	application/javascript	etag:%22320447f-50ea-5d711df296080-gzip%22	https://plcdelnorte.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.1	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-includes/js/jquery/ui/core.min0028.js	(from https://plcdelnorte.com/)
08:37:02	575637/575637	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:02%20GMT	https://plcdelnorte.com/categoria-producto/plc/simatic-s7-300/modulos-de-comunicacion-simatic-s7-300/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/simatic-s7-300/modulos-de-comunicacion-simatic-s7-300/index.html	(from https://plcdelnorte.com/)
08:37:02	575533/575533	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:02%20GMT	https://plcdelnorte.com/categoria-producto/plc/simatic-s7-300/modulos-i-o-simatic-s7-300/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/simatic-s7-300/modulos-i-o-simatic-s7-300/index.html	(from https://plcdelnorte.com/)
08:37:03	575484/575484	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:03%20GMT	https://plcdelnorte.com/categoria-producto/plc/simatic-s7-300/otros-simatic-s7-300/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/simatic-s7-300/otros-simatic-s7-300/index.html	(from https://plcdelnorte.com/)
08:37:03	37741/37741	---M-Z	200	added ('OK')	application/javascript	etag:%223423013-936d-5e05370030aa2-gzip%22	https://plcdelnorte.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.6.5	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-content/plugins/elementor/assets/js/frontend.min3ab2.js	(from https://plcdelnorte.com/)
08:37:03	575226/575226	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:03%20GMT	https://plcdelnorte.com/categoria-producto/plc/simatic-s7-400/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/simatic-s7-400/index.html	(from https://plcdelnorte.com/)
08:37:04	19069/19069	---M-Z	200	added ('OK')	application/javascript	etag:%222e03b00-4a7d-5cfc11ea01a40-gzip%22	https://plcdelnorte.com/wp-includes/js/underscore.min.js?ver=1.13.1	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-includes/js/underscore.min0028.js	(from https://plcdelnorte.com/)
08:37:04	575476/575476	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:04%20GMT	https://plcdelnorte.com/categoria-producto/plc/simatic-s7-400/base-simatic-s7-400/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/simatic-s7-400/base-simatic-s7-400/index.html	(from https://plcdelnorte.com/)
08:37:05	575500/575500	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:04%20GMT	https://plcdelnorte.com/categoria-producto/plc/simatic-s7-400/fuentes-simatic-s7-400/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/simatic-s7-400/fuentes-simatic-s7-400/index.html	(from https://plcdelnorte.com/)
08:37:05	575572/575572	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:05%20GMT	https://plcdelnorte.com/categoria-producto/plc/simatic-s7-400/modulos-analogos-simatic-s7-400/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/simatic-s7-400/modulos-analogos-simatic-s7-400/index.html	(from https://plcdelnorte.com/)
08:37:06	575532/575532	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:05%20GMT	https://plcdelnorte.com/categoria-producto/plc/simatic-s7-400/modulos-cpu-simatic-s7-400/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/simatic-s7-400/modulos-cpu-simatic-s7-400/index.html	(from https://plcdelnorte.com/)
08:37:06	575637/575637	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:06%20GMT	https://plcdelnorte.com/categoria-producto/plc/simatic-s7-400/modulos-de-comunicacion-simatic-s7-400/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/simatic-s7-400/modulos-de-comunicacion-simatic-s7-400/index.html	(from https://plcdelnorte.com/)
08:37:06	1340/1340	---M-Z	200	added ('OK')	application/javascript	etag:%222e03b08-53c-5c59844787880-gzip%22	https://plcdelnorte.com/wp-includes/js/wp-util.min.js?ver=5.9.5	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-includes/js/wp-util.mind9cd.js	(from https://plcdelnorte.com/)
08:37:06	575533/575533	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:06%20GMT	https://plcdelnorte.com/categoria-producto/plc/simatic-s7-400/modulos-i-o-simatic-s7-400/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/simatic-s7-400/modulos-i-o-simatic-s7-400/index.html	(from https://plcdelnorte.com/)
08:37:07	754/754	---M-Z	200	added ('OK')	application/javascript	etag:%224722f81-2f2-5e05371229196-gzip%22	https://plcdelnorte.com/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.min.js?ver=1.7.4.2	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.mine945.js	(from https://plcdelnorte.com/)
08:37:08	575484/575484	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:07%20GMT	https://plcdelnorte.com/categoria-producto/plc/simatic-s7-400/otros-simatic-s7-400/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/simatic-s7-400/otros-simatic-s7-400/index.html	(from https://plcdelnorte.com/)
08:37:09	575234/575234	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:07%20GMT	https://plcdelnorte.com/categoria-producto/plc/simatic-s7-1200/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/simatic-s7-1200/index.html	(from https://plcdelnorte.com/)
08:37:09	575581/575581	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:07%20GMT	https://plcdelnorte.com/categoria-producto/plc/simatic-s7-1200/modulos-analogos-simatic-s7-1200/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/simatic-s7-1200/modulos-analogos-simatic-s7-1200/index.html	(from https://plcdelnorte.com/)
08:37:10	575541/575541	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:08%20GMT	https://plcdelnorte.com/categoria-producto/plc/simatic-s7-1200/modulos-cpu-simatic-s7-1200/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/simatic-s7-1200/modulos-cpu-simatic-s7-1200/index.html	(from https://plcdelnorte.com/)
08:37:10	575646/575646	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:09%20GMT	https://plcdelnorte.com/categoria-producto/plc/simatic-s7-1200/modulos-de-comunicacion-simatic-s7-1200/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/simatic-s7-1200/modulos-de-comunicacion-simatic-s7-1200/index.html	(from https://plcdelnorte.com/)
08:37:11	575542/575542	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:10%20GMT	https://plcdelnorte.com/categoria-producto/plc/simatic-s7-1200/modulos-i-o-simatic-s7-1200/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/simatic-s7-1200/modulos-i-o-simatic-s7-1200/index.html	(from https://plcdelnorte.com/)
08:37:12	575493/575493	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:10%20GMT	https://plcdelnorte.com/categoria-producto/plc/simatic-s7-1200/otros-simatic-s7-1200/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/simatic-s7-1200/otros-simatic-s7-1200/index.html	(from https://plcdelnorte.com/)
08:37:12	575234/575234	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:11%20GMT	https://plcdelnorte.com/categoria-producto/plc/simatic-s7-1500/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/simatic-s7-1500/index.html	(from https://plcdelnorte.com/)
08:37:15	575485/575485	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:12%20GMT	https://plcdelnorte.com/categoria-producto/plc/simatic-s7-1500/base-simatic-s7-1500/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/simatic-s7-1500/base-simatic-s7-1500/index.html	(from https://plcdelnorte.com/)
08:37:16	575509/575509	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:12%20GMT	https://plcdelnorte.com/categoria-producto/plc/simatic-s7-1500/fuentes-simatic-s7-1500/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/simatic-s7-1500/fuentes-simatic-s7-1500/index.html	(from https://plcdelnorte.com/)
08:37:17	575581/575581	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:13%20GMT	https://plcdelnorte.com/categoria-producto/plc/simatic-s7-1500/modulos-analogos-simatic-s7-1500/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/simatic-s7-1500/modulos-analogos-simatic-s7-1500/index.html	(from https://plcdelnorte.com/)
08:37:17	575541/575541	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:14%20GMT	https://plcdelnorte.com/categoria-producto/plc/simatic-s7-1500/modulos-cpu-simatic-s7-1500/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/simatic-s7-1500/modulos-cpu-simatic-s7-1500/index.html	(from https://plcdelnorte.com/)
08:37:18	575646/575646	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:16%20GMT	https://plcdelnorte.com/categoria-producto/plc/simatic-s7-1500/modulos-de-comunicacion-simatic-s7-1500/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/simatic-s7-1500/modulos-de-comunicacion-simatic-s7-1500/index.html	(from https://plcdelnorte.com/)
08:37:19	575542/575542	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:19%20GMT	https://plcdelnorte.com/categoria-producto/plc/simatic-s7-1500/modulos-i-o-simatic-s7-1500/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/simatic-s7-1500/modulos-i-o-simatic-s7-1500/index.html	(from https://plcdelnorte.com/)
08:37:20	602/602	---M--	200	added ('OK')	image/svg+xml	etag:%224722f74-25a-5e053712289c6%22	https://plcdelnorte.com/wp-content/plugins/wpforms-lite/assets/images/times-solid-white.svg	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-content/plugins/wpforms-lite/assets/images/times-solid-white.svg	(from https://plcdelnorte.com/wp-content/plugins/wpforms-lite/assets/css/wpforms-base.min.css?ver=1.7.4.2)
08:37:20	575493/575493	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:20%20GMT	https://plcdelnorte.com/categoria-producto/plc/simatic-s7-1500/otros-simatic-s7-1500/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/simatic-s7-1500/otros-simatic-s7-1500/index.html	(from https://plcdelnorte.com/)
08:37:21	575186/575186	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:20%20GMT	https://plcdelnorte.com/categoria-producto/plc/sinumerik/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/sinumerik/index.html	(from https://plcdelnorte.com/)
08:37:22	584482/584482	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:20%20GMT	https://plcdelnorte.com/categoria-producto/plc/simadyn-d/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/simadyn-d/index.html	(from https://plcdelnorte.com/)
08:37:23	575452/575452	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:21%20GMT	https://plcdelnorte.com/categoria-producto/plc/scneider-modicon-telemecanique-y-square-d/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/scneider-modicon-telemecanique-y-square-d/index.html	(from https://plcdelnorte.com/)
08:37:23	575747/575747	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:22%20GMT	https://plcdelnorte.com/categoria-producto/plc/scneider-modicon-telemecanique-y-square-d/fuentes-scneider-modicon-telemecanique-y-square-d/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/scneider-modicon-telemecanique-y-square-d/fuentes-scneider-modicon-telemecanique-y-square-d/index.html	(from https://plcdelnorte.com/)
08:37:24	575819/575819	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:23%20GMT	https://plcdelnorte.com/categoria-producto/plc/scneider-modicon-telemecanique-y-square-d/modulos-analogos-scneider-modicon-telemecanique-y-square-d/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/scneider-modicon-telemecanique-y-square-d/modulos-analogos-scneider-modicon-telemecanique-y-square-d/index.html	(from https://plcdelnorte.com/)
08:37:25	575779/575779	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:23%20GMT	https://plcdelnorte.com/categoria-producto/plc/scneider-modicon-telemecanique-y-square-d/modulos-cpu-scneider-modicon-telemecanique-y-square-d/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/scneider-modicon-telemecanique-y-square-d/modulos-cpu-scneider-modicon-telemecanique-y-square-d/index.html	(from https://plcdelnorte.com/)
08:37:26	575884/575884	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:24%20GMT	https://plcdelnorte.com/categoria-producto/plc/scneider-modicon-telemecanique-y-square-d/modulos-de-comunicacion-scneider-modicon-telemecanique-y-square-d/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/scneider-modicon-telemecanique-y-square-d/modulos-de-comunicacion-scneider-modicon-telemecanique-y-square-d/index.html	(from https://plcdelnorte.com/)
08:37:26	575780/575780	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:25%20GMT	https://plcdelnorte.com/categoria-producto/plc/scneider-modicon-telemecanique-y-square-d/modulos-i-o-scneider-modicon-telemecanique-y-square-d/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/scneider-modicon-telemecanique-y-square-d/modulos-i-o-scneider-modicon-telemecanique-y-square-d/index.html	(from https://plcdelnorte.com/)
08:37:26	575653/575653	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:26%20GMT	https://plcdelnorte.com/categoria-producto/plc/scneider-modicon-telemecanique-y-square-d/rack-o-base/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/scneider-modicon-telemecanique-y-square-d/rack-o-base/index.html	(from https://plcdelnorte.com/)
08:37:27	575731/575731	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:26%20GMT	https://plcdelnorte.com/categoria-producto/plc/scneider-modicon-telemecanique-y-square-d/otros-scneider-modicon-telemecanique-y-square-d/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/scneider-modicon-telemecanique-y-square-d/otros-scneider-modicon-telemecanique-y-square-d/index.html	(from https://plcdelnorte.com/)
08:37:27	575194/575194	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:27%20GMT	https://plcdelnorte.com/categoria-producto/plc/mitsibishi/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/mitsibishi/index.html	(from https://plcdelnorte.com/)
08:37:28	1676/1676	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2246a2da8-68c-5e05370da782f%22	https://plcdelnorte.com/wp-content/plugins/woocommerce/assets/fonts/star.eot	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-content/plugins/woocommerce/assets/fonts/star.eot	(from https://plcdelnorte.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.1)
08:37:28	575464/575464	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:28%20GMT	https://plcdelnorte.com/categoria-producto/plc/mitsibishi/fuentes-mitsibishi/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/mitsibishi/fuentes-mitsibishi/index.html	(from https://plcdelnorte.com/)
08:37:28	575536/575536	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:28%20GMT	https://plcdelnorte.com/categoria-producto/plc/mitsibishi/modulos-analogos-mitsibishi/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/mitsibishi/modulos-analogos-mitsibishi/index.html	(from https://plcdelnorte.com/)
08:37:28	1676/1676	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2246a2da8-68c-5e05370da782f%22	https://plcdelnorte.com/wp-content/plugins/woocommerce/assets/fonts/star.eot?	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-content/plugins/woocommerce/assets/fonts/stard41d.eot	(from https://plcdelnorte.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.1)
08:37:29	575496/575496	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:29%20GMT	https://plcdelnorte.com/categoria-producto/plc/mitsibishi/modulos-cpu-mitsibishi/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/mitsibishi/modulos-cpu-mitsibishi/index.html	(from https://plcdelnorte.com/)
08:37:30	575601/575601	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:29%20GMT	https://plcdelnorte.com/categoria-producto/plc/mitsibishi/modulos-de-comunicacion-mitsibishi/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/mitsibishi/modulos-de-comunicacion-mitsibishi/index.html	(from https://plcdelnorte.com/)
08:37:30	575497/575497	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:30%20GMT	https://plcdelnorte.com/categoria-producto/plc/mitsibishi/modulos-i-o-mitsibishi/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/mitsibishi/modulos-i-o-mitsibishi/index.html	(from https://plcdelnorte.com/)
08:37:30	575496/575496	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:30%20GMT	https://plcdelnorte.com/categoria-producto/plc/mitsibishi/rack-o-base-mitsibishi/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/mitsibishi/rack-o-base-mitsibishi/index.html	(from https://plcdelnorte.com/)
08:37:30	1304/1304	---M--	200	added ('OK')	font/woff	etag:%2246a2dac-518-5e05370da782f%22	https://plcdelnorte.com/wp-content/plugins/woocommerce/assets/fonts/star.woff	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-content/plugins/woocommerce/assets/fonts/star.woff	(from https://plcdelnorte.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.1)
08:37:31	575448/575448	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:31%20GMT	https://plcdelnorte.com/categoria-producto/plc/mitsibishi/otros-mitsibishi/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/mitsibishi/otros-mitsibishi/index.html	(from https://plcdelnorte.com/)
08:37:31	575178/575178	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:31%20GMT	https://plcdelnorte.com/categoria-producto/plc/ge-fanuc/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/ge-fanuc/index.html	(from https://plcdelnorte.com/)
08:37:31	1512/1512	---M--	200	added ('OK')	font/ttf	etag:%2246a2da9-5e8-5e05370da782f%22	https://plcdelnorte.com/wp-content/plugins/woocommerce/assets/fonts/star.ttf	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-content/plugins/woocommerce/assets/fonts/star.ttf	(from https://plcdelnorte.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.1)
08:37:32	575422/575422	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:32%20GMT	https://plcdelnorte.com/categoria-producto/plc/ge-fanuc/base-ge-fanuc/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/ge-fanuc/base-ge-fanuc/index.html	(from https://plcdelnorte.com/)
08:37:32	929/929	---M--	200	added ('OK')	image/svg+xml	etag:%2246a2da6-3a1-5e05370da782f%22	https://plcdelnorte.com/wp-content/plugins/woocommerce/assets/fonts/star.svg	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-content/plugins/woocommerce/assets/fonts/star.svg	(from https://plcdelnorte.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.1)
08:37:32	575446/575446	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:32%20GMT	https://plcdelnorte.com/categoria-producto/plc/ge-fanuc/fuentes-ge-fanuc/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/ge-fanuc/fuentes-ge-fanuc/index.html	(from https://plcdelnorte.com/)
08:37:33	575518/575518	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:32%20GMT	https://plcdelnorte.com/categoria-producto/plc/ge-fanuc/modulos-analogos-ge-fanuc/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/ge-fanuc/modulos-analogos-ge-fanuc/index.html	(from https://plcdelnorte.com/)
08:37:33	575478/575478	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:33%20GMT	https://plcdelnorte.com/categoria-producto/plc/ge-fanuc/modulos-cpu-ge-fanuc/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/ge-fanuc/modulos-cpu-ge-fanuc/index.html	(from https://plcdelnorte.com/)
08:37:34	575583/575583	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:34%20GMT	https://plcdelnorte.com/categoria-producto/plc/ge-fanuc/modulos-de-comunicacion-ge-fanuc/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/ge-fanuc/modulos-de-comunicacion-ge-fanuc/index.html	(from https://plcdelnorte.com/)
08:37:34	14280/14280	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2246a2da7-37c8-5e05370da782f%22	https://plcdelnorte.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot	(from https://plcdelnorte.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.1)
08:37:34	14280/14280	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2246a2da7-37c8-5e05370da782f%22	https://plcdelnorte.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot?	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerced41d.eot	(from https://plcdelnorte.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.1)
08:37:34	575479/575479	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:35%20GMT	https://plcdelnorte.com/categoria-producto/plc/ge-fanuc/modulos-i-o-ge-fanuc/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/ge-fanuc/modulos-i-o-ge-fanuc/index.html	(from https://plcdelnorte.com/)
08:37:35	575430/575430	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:35%20GMT	https://plcdelnorte.com/categoria-producto/plc/ge-fanuc/otros-ge-fanuc/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/ge-fanuc/otros-ge-fanuc/index.html	(from https://plcdelnorte.com/)
08:37:35	14176/14176	---M--	200	added ('OK')	font/woff	etag:%2246a2da5-3760-5e05370da7447%22	https://plcdelnorte.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff	(from https://plcdelnorte.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.1)
08:37:35	14100/14100	---M--	200	added ('OK')	font/ttf	etag:%2246a2dab-3714-5e05370da782f%22	https://plcdelnorte.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.ttf	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.ttf	(from https://plcdelnorte.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.1)
08:37:35	46770/46770	---M--	200	added ('OK')	image/svg+xml	etag:%2246a2daa-b6b2-5e05370da782f%22	https://plcdelnorte.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.svg	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.svg	(from https://plcdelnorte.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.1)
08:37:36	158/158	---M--	200	added ('OK')	image/svg+xml	etag:%2246a2c1e-9e-5e05370ceb07f%22	https://plcdelnorte.com/wp-content/plugins/woocommerce/assets/images/icons/loader.svg	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/wp-content/plugins/woocommerce/assets/images/icons/loader.svg	(from https://plcdelnorte.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.1)
08:37:36	575154/575154	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:36%20GMT	https://plcdelnorte.com/categoria-producto/plc/omron/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/omron/index.html	(from https://plcdelnorte.com/)
08:37:36	575419/575419	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202022%2014:37:36%20GMT	https://plcdelnorte.com/categoria-producto/plc/omron/fuentes-omron/	C:/Users/Hp/Desktop/Demo/plc/plcdelnorte.com/categoria-producto/plc/omron/fuentes-omron/index.html	(from https://plcdelnorte.com/)
